method,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,subject
interpolation,-565.2028199950267,-1024.0,1525.0,9615,1,0.8028069068760186,0.7015326724783305,22.18377910150693,31.62187588945426,35.26868299213908,35.83029444478514,30.819636597468183,35.98193991435148,12759.07691666654,25.38626037243013,0.8757014460406845,3015.371978422307,0.2363315150552528,12797.565000000004,33.0,179.0,154572062.0,3.0673143303478834,81.0,2.476011984802009,419.0,44.70203186702611,114.84659386375456,124.0,-33.0,452.0,33.529077316687285,126.7917090881724,-0.3960533069438697,205735414.52200007,0.1328524263175415,2886.3973713935557,53.25919844427413,691.7378674715815,-29.6471421574535,17.27525614655211,1.5521476651822457,0.8351340870867332,0.897639237170858,1.6748260662184542,0.7264718717248548,0.6400543971591357,0.6135902731165426,0.99578084214917,0.9566100590048942,-0.2809862295860795,0.8996949652009826,0.4947228904243327,7.023384489494064,0.0337800544472768,5.280640905011274,0.8563417036319563,0.0713045011678723,14.04676897898813,3.993163741727563,4.706850952933591,6.9669638512086465,677.0465938637545,0.070415662388326,16.33156645246569,1277.3760790431618,4.69118012812036,55.308892355694226,105.24773790951636,5803.616328653146,3.5369701204079274,0.0318670661290459,0.0286059949841158,1.790242283039233,0.0011656087232551,858.5911257928545,0.1321655853970139,4.586389551592962,55.366377318663986,3.031162083242644,167.5848508407879,0.0978185590868617,0.0315785369433995,4.401419302644638,3406.8909019881144,0.5200353958112321,0.6757870314812593,0.7978430523663924,0.7463376914826599,41.34513324251385,0.0234081836213608,16.74025974025974,0.1087029853263619,11.754638218923931,74.61688311688312,73638.43506493507,4416086.396103896,1619.4709912442593,0.0659470427146233,28.31168831168831,0.1838421318940799,0.4269157150824763,36.00642428472217,0.0310423004584861,5.886169023292291,0.0160166406656266,69740.29773148929,4.627354116564499,0.0016454449422641,59.56849238749712,0.0227676862791796,0.2143217832119398,121
interpolation,-652.3541809460568,-1024.0,2969.0,4885,1,0.9490270229579806,0.6738547788160177,16.256795552217977,24.12507273567405,25.890925051067605,28.6,28.936482163524992,28.957382478394003,6471.876583333356,22.895345956981487,0.8467580061575394,1983.4060368294984,0.3064653677014248,6501.935000000002,75.0,130.0,54166354.0,1.979350190808259,28.0,5.7364710924564015,177.0,17.876297189503934,102.4949846468782,105.0,-44.0,221.0,11.68671275783294,105.3010054084028,-0.9841174344349805,72095417.17400002,0.3147715784433998,583.0798622566732,44.898824604660646,30.946561023796047,-2.8835892497362305,2.4481837568117757,1.0494962107663657,0.3982783881196711,0.7161617247760741,1.478616187925175,0.5284075117236069,0.6906006882377405,0.6746182528983903,0.9899035601601432,0.9373147257595243,-0.0773035804690676,0.4723435609567918,0.4849813749137622,6.67451150985819,0.1206248394045594,3.649144405770166,0.4588811859327616,0.2415848208798148,13.349023019716382,2.6277783758675772,0.8744199918945353,5.867395895369736,267.38157625383826,0.0547352254357908,24.72705696736296,1537.6591606960085,1.0125138576198314,44.95435005117707,142.13326509723643,6577.017400204708,3.1876451003787545,0.0258238067451098,0.0345203985323962,1.358210004436946,0.0017796271423281,813.9721507490904,0.267866174408449,1.308973672019313,44.33446872147455,3.824753099746334,174.78048018764324,0.0915702740926331,0.0275906781437785,3.6298330011504096,1438.8281472305898,0.4697467637951372,0.6217148256042832,1.1817823541226398,0.7084451158063749,30.998300377262055,0.0207757124771315,24.057142857142857,0.1718367346938775,5.208724489795919,37.292857142857144,52116.25,2397430.814285714,1163.9780249061926,0.0658715716445308,30.514285714285716,0.2179591836734694,0.4676924264719874,17.20685276561484,0.0357018515851157,5.17281042577523,0.0286591606960081,50898.73852040816,6.448207375159428,0.0016372775923611,24.560447440733192,0.0119171425364094,0.0814502553331309,130
interpolation,-560.4383876071702,-1024.0,2961.0,121072,1,0.9143767980723948,0.6608224871182428,47.52427103008698,71.91684901240858,75.31586818194423,84.87838358498588,83.62894235849215,85.52455787667073,161057.21133333087,65.75909812742202,0.855771639402793,16728.089812611317,0.1038642708024426,161146.83200000005,2.0,79.0,309828265.0,2.322890834246639,43.0,2.861490304888796,244.0,24.391157750262796,40.90406534954408,42.0,-145.0,389.0,18.011906007106706,50.58696905481197,-0.0208019214397594,412381420.71500015,0.2268795559370081,885.898876032732,67.11067163821504,57.0092386656264,-0.0318501239710809,4.668273829130303,1.1956748718843733,0.5920125500833463,0.7886115554101951,1.541598295492932,0.5644869994706057,0.6657590895878689,0.6457904280198576,0.9954040214394588,0.9549061738410796,-0.1466255316308054,0.6880080965355833,0.5016399963861642,8.138949125188512,0.0680143670864161,4.284318255669603,0.6183503361702581,0.1160096450864324,16.27789825037702,3.130873397116862,1.4659871752536686,6.338812301840498,7432.35580481036,0.0613878998018564,20.071182625293776,27468.76159640545,1.4889029151106072,68.05637141535615,133.15038985066738,8838.163828135324,2.1482207873436474,0.0162004922914988,0.0305968274553066,2.1710812930393932,0.0005796908683412,16356.062635196586,0.2146717489056079,1.6650363631325722,68.64171642368294,3.6696675921744455,246.16005076390232,0.059393369997728,0.0162798241381802,3.887565433621939,36451.235821551265,0.4748172117353472,0.6294665094387575,1.1009161961197522,0.7120850698314478,49.14835279548218,0.0116736652342451,370.279843444227,0.1449236177863902,5.6639495099972805,73.28962818003914,1213313.902152642,82118654.37847358,18794.552251572284,0.0210885109113814,764.3001956947162,0.2991390198413762,0.5600022480426984,40.97927555972675,0.0123529097936391,5.437515463357131,0.0211031452358926,1211068.4405951262,68.79141693758761,7.386846761638746e-05,68.95574521392349,0.0070248191556471,0.0106694592130724,131
interpolation,-406.1865464999383,-1024.0,1325.0,1397,1,0.9570250875481968,0.3614268044763548,7.092966111809466,19.624903366218103,21.01547049199708,23.20452542070189,21.01547049199708,23.20452542070189,1837.445499999988,18.781524862179783,0.717956302935119,1010.4831817027084,0.5499391310940733,1859.4070000000008,79.0,158.0,20289202.0,2.4183887954280268,43.0,3.2732684759924884,216.0,25.50191969805427,116.1818181818182,114.0,-11.0,227.0,17.959760198072466,120.51310606319664,0.1545671502719568,27004927.862000007,0.2203858457303691,1025.1938569662263,37.54391772887005,62.44032886197584,2.4237794222733955,4.379257021187034,1.6665215623753902,0.4451422896714209,0.946200702779454,1.6978651600966197,0.7448313936167271,0.6247941054859985,0.5959950388991865,0.9842824475234664,0.9190851940861618,-0.1004014944462072,0.5599715482086832,0.504754451872635,6.071560986296642,0.0656806411955188,4.418068163922964,0.4688547537335369,0.1181806678075708,12.143121972593285,3.0839839020118456,1.5114446458906063,5.91808970859267,105.02433786685756,0.0751784809354742,13.67153769018282,307.8790264853257,1.7122220690722374,39.874015748031496,77.08876163206872,2772.9806728704366,2.367822144639027,0.0314270362894753,0.0562300689099791,2.7657584507132085,0.0027872078139582,209.9516900679047,0.2051401891069951,1.9394755030716344,40.88740075357453,2.480224058451064,95.6424717293338,0.0768010215093974,0.031827695688574,3.592364949665611,605.5379782751079,0.584740172693686,0.7321733384725511,0.5589455650421469,0.789554858205642,33.02037054444299,0.0254254174228694,11.0,0.1571428571428571,6.465510204081632,52.9,5641.3,206092.74285714285,166.05139493800166,0.0541980032753842,17.82857142857143,0.2546938775510204,0.5158816026172982,27.79918954592084,0.0359099962973311,4.875133732061798,0.0501073729420186,5243.012448979591,2.2671433386014064,0.0061337243282645,28.296698486703132,0.0250936461638334,0.2262234498672591,140
interpolation,-610.3815546309643,-1024.0,3071.0,29938,1,0.8202244346161748,0.6310332454874801,29.950855221099538,47.46319696351683,53.93366295737757,45.95051686325194,54.61364298414821,54.88988977944846,39791.57600000019,38.93047389447674,0.8625308980036445,6534.86905761072,0.1642274499911913,39847.47800000001,16.0,122.0,203661973.0,2.6706136008417527,59.0,2.3170931911377184,187.0,32.37268685164429,72.59439508317189,77.0,-44.0,231.0,24.17914139780076,82.47903694782534,-0.1844444234056905,271074086.0630001,0.1741365361484748,1532.8453383490864,30.829712463660965,184.1538157783181,-5.026866125254585,9.004306618298234,1.1430120986793155,0.7747745852583642,0.7598605730843521,1.517578515797673,0.5519612709434385,0.6765947848920411,0.6579381752198259,0.989005519519156,0.9337159447440734,-0.2538015587932349,0.8527734490678729,0.490730881332779,5.372544075259365,0.0510044145312811,4.669530441567863,0.7903375714409235,0.1037478281001374,10.745088150518727,3.564404496046808,2.5368296792443883,6.759304984883702,1833.7499498964528,0.0612515849387551,20.769346550890187,5213.29961921304,2.523833675172215,31.945888168882355,139.13107087981828,4125.211904602846,7.218929128928896,0.0491086741828383,0.025140988171349,0.8723342821361145,0.001698197506712,3204.802632597237,0.1727192916754007,2.5540241149452685,32.70225148173023,3.8683989849035574,117.95852044700338,0.1976916515370487,0.048674256173942,4.220237550886469,8698.819644002144,0.4631599765063915,0.6200224052786013,1.1842417724166583,0.7014888273461278,23.228237971012728,0.0343210835255601,57.084070796460175,0.1262921920275667,6.121676521262432,36.34734513274336,312333.41592920356,10439699.991150444,11667.205830677589,0.0914171482055621,121.35398230088497,0.2684822617276216,0.5329445317321929,19.764311707704383,0.052569845117402,5.634039408643762,0.0150978689291201,307946.40518051526,41.67477376810172,0.0004170937394061,20.6513634955259,0.0281598580315976,0.0143425614323686,141
interpolation,-667.9235572533976,-1024.0,2403.0,1659,1,0.5276131056893155,0.3267269123034917,8.565038777799284,26.21467181082209,15.556349186104049,29.22772656229013,27.587859648765797,29.22772656229013,2182.50725,13.831204408733996,0.743381567399457,1094.5681317756118,0.5015186693082517,2208.129000000001,83.0,130.0,19208116.0,1.8781385654769835,23.0,6.993316208243128,183.0,16.082267035960356,105.10548523206752,105.0,-25.0,208.0,9.7855558370836,107.60171463954234,-0.7534182043611346,25566002.39600001,0.3489276712661244,530.9659675011382,32.76078375302075,29.178007446082468,-1.258146534805939,2.138533645208932,0.8001875363162758,0.4473367174283787,0.6125581909463425,1.3287607484485977,0.4157456929385543,0.72248146863331,0.7124166390449107,0.9904516980586664,0.940403182625328,-0.1161573541777994,0.5402010600130588,0.4716247573579384,5.694352830417203,0.1600613946313801,3.2602990068441167,0.5278905144769113,0.2839241939976828,11.388705660834406,2.464518648035936,0.734680295381302,5.65227672902941,90.54792043399638,0.0545798194297747,25.118231750319097,578.8710066305003,0.9232741860296968,33.590114526823385,148.59734779987946,4907.509342977697,4.703095432868747,0.0363749107572839,0.0337133886641585,1.0885023438728891,0.0023257959064385,296.2668312614066,0.2920807182804573,1.2325882720332226,33.798168218591265,4.007909132445004,134.35038790131347,0.1351197702666971,0.0390707810871768,3.561585478663003,465.2846445690636,0.4509399732415916,0.6110724718319656,1.1908745061330583,0.6910272452447989,23.577430935118585,0.0289479327116582,8.872340425531915,0.1887732005432322,5.1588954277953825,31.23404255319149,19813.936170212764,654751.659574468,618.4104100797135,0.091859990055912,11.04255319148936,0.2349479402444545,0.4799154680147294,15.632798885700918,0.036290675807978,4.386634532750371,0.0283303194695599,18567.99637845179,2.9579262016149284,0.0046837184744463,17.08590102301829,0.0121771722308506,0.1851369300544737,150
interpolation,-490.51623848614486,-1024.0,3070.0,26759,1,0.7699905764999948,0.5516403015604681,27.496967037696308,49.84582699979223,55.88389750187438,44.5466048088965,54.447222151364166,56.41187818181558,35561.32524999897,38.38081706768902,0.8195696377749614,6380.923751753254,0.179434363227322,35616.229000000014,52.0,161.0,381617329.0,2.7700609127465574,59.0,2.826364513344511,227.0,34.21111020118885,111.75174707575022,118.0,-78.0,305.0,24.663551152423313,119.4205601622642,-0.4844910151317906,507932664.89900017,0.1695148947121874,1772.8172149865172,83.5961963509121,266.3330664434788,-15.497146130551236,9.84824479968992,1.5560879006470627,0.7268298819838024,0.9125994452355516,1.679331101524754,0.7042788034178115,0.6338494810664856,0.6063803666109118,0.9922742775463148,0.9417295519014762,-0.2016861643302309,0.8058380031404174,0.4993721467779035,9.029014627602576,0.0448941324929107,4.955774576366308,0.7411646285758315,0.1031374099150115,18.058029255205156,3.630318062774321,2.851083175084246,6.691209877903206,1858.9128517508127,0.0694686965787515,16.09075682590553,4536.049067603423,2.9073737849946704,83.73055794312194,103.7694607421802,8962.351358421465,1.3815184529593767,0.0142988835179815,0.033474323980912,2.619922385568549,0.0006577091327273,2939.169319598051,0.1619458083327066,3.0821415963110033,82.87496126371427,3.0131995986718985,255.7919083546996,0.0417074911709658,0.0146546778037941,4.1450378431762855,9577.215565989083,0.5232323679379534,0.6783195876585016,0.7935807791934042,0.7483608660023366,61.4650370331461,0.0112016547938747,69.0582191780822,0.1182503753049352,8.355261306061175,76.53082191780823,184078.8989726027,16302065.60958904,2203.2566334969033,0.0243796535381217,134.6404109589041,0.230548648902233,0.4866922360853059,37.495235553808755,0.0130810116346634,5.988158158884461,0.02182443290108,181979.40774242353,14.414725667728144,0.0004251848457245,53.67523135714877,0.0189349960457579,0.0377441090629858,151
interpolation,-760.4815104595627,-2048.0,4039.0,12763,1,0.983650607436002,0.9560467981691542,28.032646226037652,29.32141635714972,34.523180618245476,33.8864279616486,34.785054261852174,35.285832851159974,16947.068416666767,28.84202901059425,0.8832648646136875,3612.347800757519,0.2131547304786307,16987.553000000004,80.0,134.0,153094723.0,1.8719127409382756,27.0,3.270577713647224,174.0,16.79071770825633,107.43516414636058,109.0,17.0,157.0,11.733081465593212,109.52259518504994,-0.4137892687350994,203769076.31300005,0.3215056457914095,452.8843609128821,23.782490458546313,20.251047115952524,-1.553568784914532,2.5591057557879324,0.6238306345779079,0.6080714273652871,0.5230605489972395,1.213853791112377,0.3447870726608528,0.7545022099163283,0.7485203560606191,0.9877878820383584,0.9359909057462268,-0.186059400026555,0.6950649838880754,0.4419031470612088,4.826867189385055,0.134634460892562,3.3877181690977674,0.615297527397663,0.2716220566341871,9.65373437877011,2.687230092559422,0.79573409759146,6.099227700150935,691.1085951578782,0.0541493845614572,25.68956734111213,4103.37655723576,0.80292096888993,24.03784376713939,210.9058215153177,5147.0241322573065,9.62710601639909,0.0495437842665599,0.0155054513745802,0.3568973187130455,0.0012592246341989,1895.6560641354372,0.2882886196334111,0.9678314612909392,23.80459634025995,6.019725461014787,146.13434170732762,0.2818546674675544,0.0523139672399348,3.91355671764658,2362.728250603024,0.3535858058756507,0.5150223904435297,2.0837547866306334,0.6001759253101875,14.141113237901395,0.0331584813655669,29.21476510067114,0.1960722489977928,3.7886581685509664,23.409395973154364,337208.73154362413,8233714.865771812,14615.348515386022,0.1084989499155366,23.013422818791945,0.1544525021395432,0.3626585310351202,8.407036260313376,0.0457035263362994,5.2827069475536454,0.0116743712293347,329871.4868699608,32.65440279466859,0.000748555591728,8.513070580932919,0.0148081742544223,0.0155085389209766,160
interpolation,-389.38766971647334,-1024.0,2660.0,28114,1,0.9093484239617516,0.4017570517723914,20.968472544805817,52.19192159117382,55.043982414065944,60.7395258460255,56.08921464952064,61.42295987658035,37360.83725000041,47.46064164246923,0.7741094406794304,6981.67283962026,0.1868714234882459,37419.73400000001,-14.0,32.0,12709351.0,1.728177148948845,23.0,4.359956871188682,74.0,14.679009966783832,9.263249626520595,10.0,-104.0,178.0,9.95963984849539,21.261816553122873,-0.5213305482499347,16916146.181000005,0.3692003530843379,366.2570494954159,35.48214182378716,10.973239129052253,-0.8943485200322832,1.6256130219919116,0.832032157866727,0.3213354310134756,0.6325384119544142,1.3532778887316856,0.4236194743713897,0.714941289907191,0.7036257112982974,0.9875305355580426,0.931884023687101,-0.0630683595590903,0.3879443210032641,0.4768510093095454,5.94000141052509,0.156572194873549,3.249088026469003,0.3777061040665529,0.315483345295805,11.88000282105018,2.361290924303479,0.6144112949646597,5.613634997713218,1448.4580635982072,0.0515208815393827,27.488257609724013,10379.698726613076,0.6676215163651761,35.489542576652205,174.95945080742692,6308.497296720495,4.999078081654754,0.0309456971591368,0.0249205961324299,0.8118131517535099,0.0011381472032708,4836.78131191488,0.301200939665639,0.8924964235192732,35.147383547606665,4.932505409335301,176.53131924459674,0.1456741980392128,0.0323326596878602,3.5544448503825694,6938.2890770964095,0.4261266294176424,0.5713933928346676,1.7627901986409795,0.6710550945125449,23.340466157231276,0.022599995836254,123.41308793456032,0.2523785029336612,3.9448981896194817,31.846625766871167,587440.4948875256,21047579.417177916,16836.2012267736,0.0569172300822169,138.18609406952964,0.282589149426441,0.5441380856750189,16.740625488231288,0.0315117831754527,4.672995511714575,0.0173934694458277,584135.0679446808,51.51866071210807,0.00030037836177,14.854729487965791,0.0111213168270533,0.0096153367008718,161
interpolation,-577.3731590843281,-1024.0,1500.0,13192,1,0.8455348686534213,0.4572221770183325,18.150616073866797,39.697584645241385,44.492246515544714,45.580368581221464,39.73726211001458,45.6334307279214,17514.573541666698,33.56569201887225,0.8163659399459887,3995.142664268367,0.2281039075695466,17558.552000000007,96.0,195.0,333703842.0,2.6163021269072577,40.0,6.555426547650867,268.0,31.005082191423146,152.73620375985445,161.0,-76.0,344.0,17.76518030896175,159.04692689429083,-1.6118487860632276,444159813.70200014,0.2185687656962468,1967.577015546111,117.8636769905261,429.15568918191104,-32.685329468933304,7.947951983625989,1.8487547271869191,0.6137758469221993,0.8368308229304527,1.7231984590881833,1.1244123066420053,0.6898225426371144,0.6686377363676257,0.992228493705456,0.9510295428384624,-0.1918006845128844,0.7581123056497936,0.4239554340923131,10.786001911675488,0.0863526342225571,4.423590739864084,0.6671994091931073,0.1924503735301511,21.572003823350975,3.3207133835822087,2.4491766777032273,6.748618743964892,581.5885385081867,0.0440864568305174,39.933436398228736,2883.359157064888,3.220017548353358,116.18314129775622,177.36249241964828,22326.365372953303,1.461204684624868,0.0107665260649604,0.0476145980882563,3.640490106210739,0.0011303753879485,1329.460207877728,0.1712898667831576,4.368886441112489,110.36290844402046,4.820714778147669,588.4029308604745,0.0446036591122003,0.0123074438898277,4.4302342297471595,3641.8649326034906,0.464184007406824,0.5875763866212623,1.819515631081149,0.7057696013002096,74.11537238654914,0.0096979460239099,69.02707275803722,0.1167970774247668,6.99534185941978,64.40609137055837,60323.73942470389,7522868.3011844335,490.97818557723167,0.0284420653785728,137.7445008460237,0.2330702213976712,0.4817446637462564,29.484187084484628,0.0152950572296332,5.95453721258253,0.0447998787143723,59825.49055345123,5.286219643415261,0.0008171687764878,62.02707502025764,0.0187315895854831,0.107207572163413,170
interpolation,-737.5757842371876,-2048.0,2938.0,9958,1,0.9259758147760948,0.8386707720995594,24.166252243306374,28.81494508602904,33.25567620722815,31.499206339207976,32.351970573676034,34.45301147940482,13210.008624999957,26.681942253764166,0.882380475338553,3062.6471819572225,0.2318429358298191,13254.098000000004,59.0,114.0,78509024.0,1.957114121120116,28.0,3.7648905518783624,183.0,17.387204205040163,85.89234786101626,86.0,-21.0,204.0,11.784337632661568,88.79197747606064,0.0009295594675699,104495510.94400004,0.3099653612454898,506.51984303143297,24.67012740604139,21.409843653172707,0.2348449992870105,2.4899608716037784,0.8686356659071033,0.481893014268726,0.6407237549881835,1.3802811608897805,0.4502636479018022,0.7140826477539091,0.7021653780374593,0.9896791588725032,0.9379305520106648,-0.1141379619347144,0.5704520484531846,0.4728980694046643,4.925925469987228,0.1210959281735952,3.609187573675267,0.4895746237476883,0.2498544966423405,9.851850939974456,2.6888856329693596,0.8396491343777205,6.113748363990007,514.0851576621811,0.0516253422034727,27.527700455187546,3086.635067282587,0.8918319766881114,25.41213094998996,170.80076320546294,4215.2538662382,7.52892589051011,0.0469506035641961,0.0315338903915475,0.871893805184131,0.0022082238565923,1549.8487651023163,0.2690962725775746,1.1226465314897724,25.788582707344695,4.688726226155058,117.09573307242152,0.2117926097026959,0.0487283241139726,3.7654480979130582,2493.955156635245,0.4274405258599772,0.5780895144221113,1.5777485082899088,0.6722670917898222,17.546790174484293,0.0339471538672243,49.22745098039216,0.1930488273740868,4.233756247597078,28.84313725490196,115633.83529411764,2851216.149019608,4961.025290062938,0.0864219638472673,74.27058823529411,0.2912572087658593,0.5567304170356824,16.11421773579995,0.0481611999304015,4.931890845259078,0.0256075517172122,114108.85622452904,19.77659415852702,0.0008460151282468,17.2291521766977,0.0119228446581952,0.0283968428115873,171
interpolation,-403.4267578760048,-1024.0,1265.0,4651,1,0.8882364011161211,0.5929115839800587,15.057528463152208,25.395908715554185,28.621146028766912,29.351660941077935,25.890925051067605,29.37226583020112,6160.810791666697,22.557570560577386,0.85198117350876,1907.5651246003235,0.3096289091008208,6190.481000000002,27.0,126.0,39187519.0,2.641716119137262,51.0,3.665428712671783,181.0,31.836136343894808,82.43840034401204,91.0,-81.0,262.0,21.987144853270532,91.79112964443704,-0.8954457781688501,52158587.78900002,0.1962439003576262,1629.521630122245,64.34293654388007,218.4377943054319,-17.85123601695963,7.939334284567254,1.2246588611588445,0.7303867592181201,0.7704729176144013,1.562537390391486,0.6180550209521856,0.6783438071598069,0.6589447638576306,0.9917764766663952,0.9431104201125154,-0.2289039847752825,0.8190495535393756,0.4788452745333686,7.916040391281284,0.0677891777108219,4.516178025694237,0.7575051633858654,0.1571428743048038,15.832080782562564,3.4250760635202857,2.2909982864315244,6.629166082792695,262.35196731885617,0.0564076472412075,24.31319463414073,912.7303805633196,2.6855289580372896,63.9630187056547,134.6512577940228,9197.45388088583,2.189667946047434,0.020833602492592,0.036612953237669,1.6975714002844071,0.0019447329675242,507.8899360394838,0.1720383485638434,3.208857089597785,62.00477812850972,3.6136183213782753,238.7894368439539,0.0671699182751337,0.0230554434744303,4.2143356186250625,1428.2906230072515,0.4789380249981233,0.634454128971437,1.0602846503704184,0.7151810809535863,42.93464964666911,0.0181208011349693,15.931297709923664,0.1216129596177379,8.439717965153545,42.274809160305345,30767.67175572519,2148371.893129771,469.5552501679254,0.0697190056080005,30.95419847328244,0.2362915913991026,0.4950138308811379,18.230138886115867,0.0423555669138907,5.42268264330815,0.0281659858095033,29507.15074879086,3.2720613330353028,0.0025091759871607,33.940403747316715,0.0219997978867143,0.1561954540657122,180
interpolation,-619.493221626333,-1024.0,1484.0,4478,1,0.9250191951371634,0.4916504825131882,12.93030696366663,26.299795125940474,27.500000000000004,29.923235119217978,25.890925051067605,30.10465080348882,5931.601499999946,24.32781531966975,0.838809432577793,1889.1602392369991,0.3184907548555,5960.218000000002,46.0,159.0,53849478.0,2.7914846373193987,60.0,2.4936020070733766,230.0,34.536848003469295,101.21214828048235,99.0,-14.0,244.0,25.2916747146851,109.66011683269632,0.2320381068982273,71673655.21800002,0.1610042925355283,1781.4422642102595,32.34630060430906,242.76236047924976,6.877277696851662,9.87128177883909,1.4388571633647858,0.7454397573939471,0.862304385102547,1.634724914243256,0.6716061410063078,0.6498740496170851,0.625029928991441,0.988595715571797,0.931654990884192,-0.2288842487308146,0.8324390940272226,0.4898070097665388,5.498871572333463,0.0440276512273603,4.901244031006314,0.7519781943054996,0.0886737079054132,10.997743144666924,3.661191528608641,2.8275347355509695,6.696488122458071,304.2317999106744,0.0679392139148446,17.85023162217708,720.9772219740955,2.9167771932893705,33.98034836980795,108.21482804823582,3134.7440821795444,5.485751699233028,0.0453219190591697,0.0286574334813941,1.2415737487197955,0.0014487291431117,474.230571986927,0.1573903461484911,3.032382948882046,35.527635924617435,3.112425989605044,99.57050957274456,0.146750714553776,0.0439895625454892,4.148555495023706,1575.7919731007446,0.5167011828626893,0.6728450200982581,0.8316978753527766,0.7428698564222523,27.37040156586556,0.0318832457671132,9.082191780821915,0.1244135860386564,8.414336648526929,50.75342465753425,41745.97260273973,1265067.4246575343,1715.2792410134982,0.0729846693825523,10.150684931506849,0.1390504785137924,0.357219878862592,18.839840345927097,0.0307335908502447,5.43613209300803,0.0163019205002233,37983.07449802965,5.569171910552269,0.0029596625072687,26.29794155413229,0.0279481073087524,0.122111090462283,181
